# BUSCO version is: 5.0.0 
# The lineage dataset is: poales_odb10 (Creation date: 2020-08-05, number of species: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5231at38820	Duplicated	chr5B	409589599	409594464	+	1270.3	850	https://www.orthodb.org/v10?query=5231at38820	uncharacterized protein LOC103632738
5231at38820	Duplicated	chr5A	441329057	441334148	+	1278.9	822	https://www.orthodb.org/v10?query=5231at38820	uncharacterized protein LOC103632738
5234at38820	Duplicated	chr2D	87814398	87822300	-	842.9	436	https://www.orthodb.org/v10?query=5234at38820	NAD(P)-binding domain
5234at38820	Duplicated	chr2A	85157150	85165364	-	848.9	438	https://www.orthodb.org/v10?query=5234at38820	NAD(P)-binding domain
5234at38820	Duplicated	chr2B	126804133	126808832	-	955.0	477	https://www.orthodb.org/v10?query=5234at38820	NAD(P)-binding domain
5237at38820	Duplicated	chr7A	233072454	233123656	-	1107.9	559	https://www.orthodb.org/v10?query=5237at38820	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
5237at38820	Duplicated	chr7B	190960586	190965057	+	1116.2	559	https://www.orthodb.org/v10?query=5237at38820	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
5237at38820	Duplicated	chr7D	219401830	219419187	-	1117.9	559	https://www.orthodb.org/v10?query=5237at38820	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
5240at38820	Duplicated	chr2A	372438923	372442839	+	677.8	461	https://www.orthodb.org/v10?query=5240at38820	Prolyl-tRNA synthetase
5240at38820	Duplicated	chr2D	306603242	306612306	-	771.8	413	https://www.orthodb.org/v10?query=5240at38820	Prolyl-tRNA synthetase
5240at38820	Duplicated	chr2B	376768132	376776155	+	775.4	413	https://www.orthodb.org/v10?query=5240at38820	Prolyl-tRNA synthetase
5244at38820	Duplicated	chr5A	93474795	93476588	+	991.0	567	https://www.orthodb.org/v10?query=5244at38820	uncharacterized protein LOC100216817
5244at38820	Duplicated	chr5D	94788380	94790173	+	993.7	567	https://www.orthodb.org/v10?query=5244at38820	uncharacterized protein LOC100216817
5244at38820	Duplicated	chr5B	106883333	106885126	+	994.1	567	https://www.orthodb.org/v10?query=5244at38820	uncharacterized protein LOC100216817
5246at38820	Duplicated	chr3B	365930781	365933235	-	1060.8	520	https://www.orthodb.org/v10?query=5246at38820	uncharacterized protein LOC100824386
5246at38820	Duplicated	chr3A	316155888	316160094	-	1077.6	568	https://www.orthodb.org/v10?query=5246at38820	uncharacterized protein LOC100824386
5246at38820	Duplicated	chr3D	253926754	253933208	-	1081.4	562	https://www.orthodb.org/v10?query=5246at38820	uncharacterized protein LOC100824386
5251at38820	Duplicated	chr2B	210242905	210246205	+	1051.0	475	https://www.orthodb.org/v10?query=5251at38820	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
5251at38820	Duplicated	chr2A	164354580	164358122	-	1070.6	474	https://www.orthodb.org/v10?query=5251at38820	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
5251at38820	Duplicated	chr2D	155502356	155505681	+	1077.4	474	https://www.orthodb.org/v10?query=5251at38820	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
5255at38820	Duplicated	chr1D	193775836	193777686	+	1051.4	529	https://www.orthodb.org/v10?query=5255at38820	Calcium ion binding
5255at38820	Duplicated	chr1B	275381038	275382894	-	1053.4	529	https://www.orthodb.org/v10?query=5255at38820	Calcium ion binding
5255at38820	Duplicated	chr1A	243884115	243885965	+	1060.9	538	https://www.orthodb.org/v10?query=5255at38820	Calcium ion binding
5257at38820	Duplicated	chr2A	526631594	526634080	+	908.5	476	https://www.orthodb.org/v10?query=5257at38820	amino acid permease
5257at38820	Duplicated	chr2B	467261178	467263675	+	919.5	469	https://www.orthodb.org/v10?query=5257at38820	amino acid permease
5257at38820	Duplicated	chr2D	402521463	402525441	+	955.6	465	https://www.orthodb.org/v10?query=5257at38820	amino acid permease
5275at38820	Duplicated	chr7B	655590759	655593873	+	847.0	442	https://www.orthodb.org/v10?query=5275at38820	Cryptochrome DASH, chloroplastic/mitochondrial
5275at38820	Duplicated	chr7A	683999662	684002706	+	861.8	454	https://www.orthodb.org/v10?query=5275at38820	Cryptochrome DASH, chloroplastic/mitochondrial
5275at38820	Duplicated	chr7D	593432690	593435806	+	882.0	445	https://www.orthodb.org/v10?query=5275at38820	Cryptochrome DASH, chloroplastic/mitochondrial
5277at38820	Duplicated	chr5B	224291321	224304579	+	965.6	551	https://www.orthodb.org/v10?query=5277at38820	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN
5277at38820	Duplicated	chr5D	151461405	151473983	-	973.7	560	https://www.orthodb.org/v10?query=5277at38820	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN
5277at38820	Duplicated	chr5A	259128847	259146045	+	982.3	550	https://www.orthodb.org/v10?query=5277at38820	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN
5287at38820	Duplicated	chr2B	629219399	629221945	-	850.6	492	https://www.orthodb.org/v10?query=5287at38820	carotenoid cleavage dioxygenase 7, chloroplastic
5287at38820	Duplicated	chr2A	673066848	673069364	-	962.8	497	https://www.orthodb.org/v10?query=5287at38820	carotenoid cleavage dioxygenase 7, chloroplastic
5287at38820	Duplicated	chr2D	540961590	540964120	-	968.2	497	https://www.orthodb.org/v10?query=5287at38820	carotenoid cleavage dioxygenase 7, chloroplastic
5291at38820	Duplicated	chr7A	609896768	609910082	+	1015.1	633	https://www.orthodb.org/v10?query=5291at38820	Poly 
5291at38820	Duplicated	chr7B	557392144	557398913	+	1094.6	636	https://www.orthodb.org/v10?query=5291at38820	Poly 
5291at38820	Duplicated	chr7D	531177485	531184372	+	1096.8	633	https://www.orthodb.org/v10?query=5291at38820	Poly 
5292at38820	Duplicated	chr3A	530647140	530654908	-	789.7	593	https://www.orthodb.org/v10?query=5292at38820	uncharacterized protein At4g18490 isoform X1
5292at38820	Duplicated	chr3D	408600383	408607827	-	843.2	591	https://www.orthodb.org/v10?query=5292at38820	uncharacterized protein At4g18490 isoform X1
5306at38820	Duplicated	chr3A	54888952	54891713	-	987.7	504	https://www.orthodb.org/v10?query=5306at38820	uncharacterized protein LOC102700878
5306at38820	Duplicated	chr3D	46741321	46744065	-	997.7	507	https://www.orthodb.org/v10?query=5306at38820	uncharacterized protein LOC102700878
5306at38820	Duplicated	chr3B	80476689	80479499	-	998.8	520	https://www.orthodb.org/v10?query=5306at38820	uncharacterized protein LOC102700878
5321at38820	Duplicated	chr5D	482121036	482130054	-	893.4	436	https://www.orthodb.org/v10?query=5321at38820	cytosolic purine 5-nucleotidase
5321at38820	Duplicated	chr5A	601531707	601540951	-	894.0	462	https://www.orthodb.org/v10?query=5321at38820	cytosolic purine 5-nucleotidase
5321at38820	Duplicated	chr5B	583879365	583889013	-	908.5	457	https://www.orthodb.org/v10?query=5321at38820	cytosolic purine 5-nucleotidase
5323at38820	Duplicated	chr4A	413963878	413971138	-	642.5	441	https://www.orthodb.org/v10?query=5323at38820	Kinesin motor domain
5323at38820	Duplicated	chr4D	140113849	140116563	+	643.9	441	https://www.orthodb.org/v10?query=5323at38820	Kinesin motor domain
5323at38820	Duplicated	chr1D	434153085	434155861	-	710.8	513	https://www.orthodb.org/v10?query=5323at38820	Kinesin motor domain
5323at38820	Duplicated	chr1B	599253506	599256277	-	731.3	493	https://www.orthodb.org/v10?query=5323at38820	Kinesin motor domain
5339at38820	Duplicated	chr6A	610009938	610015042	+	946.3	465	https://www.orthodb.org/v10?query=5339at38820	T-complex protein 1 subunit zeta 1
5339at38820	Duplicated	chr6B	696662158	696667026	+	954.1	462	https://www.orthodb.org/v10?query=5339at38820	T-complex protein 1 subunit zeta 1
5339at38820	Duplicated	chr6D	483036188	483040991	+	958.8	464	https://www.orthodb.org/v10?query=5339at38820	T-complex protein 1 subunit zeta 1
5341at38820	Duplicated	chr6B	701973713	701977485	-	800.6	509	https://www.orthodb.org/v10?query=5341at38820	NAC domain
5341at38820	Duplicated	chr6A	612790970	612794649	-	807.5	509	https://www.orthodb.org/v10?query=5341at38820	NAC domain
5341at38820	Duplicated	chr6D	485353876	485357493	-	809.1	527	https://www.orthodb.org/v10?query=5341at38820	NAC domain
5342at38820	Duplicated	chr1B	399515251	399517146	-	1000.0	551	https://www.orthodb.org/v10?query=5342at38820	Os10g0540100 protein
5342at38820	Duplicated	chr1A	360962958	360999596	-	1114.0	602	https://www.orthodb.org/v10?query=5342at38820	Os10g0540100 protein
5342at38820	Duplicated	chr1D	288866400	288868448	-	1118.5	602	https://www.orthodb.org/v10?query=5342at38820	Os10g0540100 protein
5346at38820	Duplicated	chr6B	413631339	413636399	+	973.3	666	https://www.orthodb.org/v10?query=5346at38820	protein NBR1 homolog isoform X1
5346at38820	Duplicated	chr6D	282213615	282218844	-	986.1	672	https://www.orthodb.org/v10?query=5346at38820	protein NBR1 homolog isoform X1
5347at38820	Duplicated	chr7A	647370690	647377218	-	897.0	465	https://www.orthodb.org/v10?query=5347at38820	Beta-glucosidase 25
5347at38820	Duplicated	chr7D	564762497	564766145	-	909.7	459	https://www.orthodb.org/v10?query=5347at38820	Beta-glucosidase 25
5353at38820	Complete	chr5D	548823	553214	-	1092.9	766	https://www.orthodb.org/v10?query=5353at38820	Serine/threonine-protein kinase PRP4-like protein
5354at38820	Duplicated	chr6B	603167867	603182601	-	986.6	534	https://www.orthodb.org/v10?query=5354at38820	Glutamyl-tRNA(Gln) amidotransferase subunit A
5354at38820	Duplicated	chr6D	426609785	426620185	-	1001.4	534	https://www.orthodb.org/v10?query=5354at38820	Glutamyl-tRNA(Gln) amidotransferase subunit A
5354at38820	Duplicated	chr6A	554415269	554424160	-	1011.7	534	https://www.orthodb.org/v10?query=5354at38820	Glutamyl-tRNA(Gln) amidotransferase subunit A
5363at38820	Duplicated	chr7A	505285947	505297751	-	910.4	543	https://www.orthodb.org/v10?query=5363at38820	Probable Ufm1-specific protease
5363at38820	Duplicated	chr7B	445630872	445650423	-	1007.8	542	https://www.orthodb.org/v10?query=5363at38820	Probable Ufm1-specific protease
5363at38820	Duplicated	chr7D	436816551	436829327	+	1010.9	542	https://www.orthodb.org/v10?query=5363at38820	Probable Ufm1-specific protease
5366at38820	Complete	chr5A	18376799	18382601	+	1014.5	606	https://www.orthodb.org/v10?query=5366at38820	nucleolar complex protein 2 homolog
5375at38820	Complete	chr1B	120414728	120423400	+	757.4	442	https://www.orthodb.org/v10?query=5375at38820	putative membrane-bound O-acyltransferase C24H6.01c
5379at38820	Duplicated	chr7A	255996249	256000712	+	752.6	404	https://www.orthodb.org/v10?query=5379at38820	microtubule-associated protein 65-8 
5379at38820	Duplicated	chr7D	240153562	240158542	+	774.2	414	https://www.orthodb.org/v10?query=5379at38820	microtubule-associated protein 65-8 
5379at38820	Duplicated	chr7B	220572798	220577756	+	778.4	412	https://www.orthodb.org/v10?query=5379at38820	microtubule-associated protein 65-8 
5385at38820	Duplicated	chr5D	114818564	114820609	+	1129.6	575	https://www.orthodb.org/v10?query=5385at38820	uncharacterized protein LOC100383014
5385at38820	Duplicated	chr5A	161647166	161649211	+	1132.4	575	https://www.orthodb.org/v10?query=5385at38820	uncharacterized protein LOC100383014
5385at38820	Duplicated	chr5B	130138381	130140441	+	1132.6	575	https://www.orthodb.org/v10?query=5385at38820	uncharacterized protein LOC100383014
5385at38820	Duplicated	chr5A	123683193	123685247	+	1133.7	575	https://www.orthodb.org/v10?query=5385at38820	uncharacterized protein LOC100383014
5391at38820	Complete	chr5B	568159640	568163850	-	970.4	477	https://www.orthodb.org/v10?query=5391at38820	Transcriptional adapter
5392at38820	Duplicated	chr1B	620156872	620161876	-	909.9	480	https://www.orthodb.org/v10?query=5392at38820	chaperonin CPN60-like 2, mitochondrial
5392at38820	Duplicated	chr1A	539044369	539049081	-	912.2	481	https://www.orthodb.org/v10?query=5392at38820	chaperonin CPN60-like 2, mitochondrial
5392at38820	Duplicated	chr1D	444646015	444651012	-	914.3	481	https://www.orthodb.org/v10?query=5392at38820	chaperonin CPN60-like 2, mitochondrial
5409at38820	Duplicated	chr4B	113068351	113072409	+	809.5	481	https://www.orthodb.org/v10?query=5409at38820	Mitogen-activated kinase kinase kinase alpha, putative, expressed
5409at38820	Duplicated	chr4D	81250424	81254465	+	810.3	480	https://www.orthodb.org/v10?query=5409at38820	Mitogen-activated kinase kinase kinase alpha, putative, expressed
5409at38820	Duplicated	chr4A	503444489	503448519	-	864.9	505	https://www.orthodb.org/v10?query=5409at38820	Mitogen-activated kinase kinase kinase alpha, putative, expressed
5411at38820	Duplicated	chr5B	497008643	497012307	+	1028.6	591	https://www.orthodb.org/v10?query=5411at38820	DEAD-box ATP-dependent RNA helicase 7
5411at38820	Duplicated	chr5A	520561761	520571278	+	1130.0	602	https://www.orthodb.org/v10?query=5411at38820	DEAD-box ATP-dependent RNA helicase 7
5411at38820	Duplicated	chr5D	412038571	412042228	+	1133.3	629	https://www.orthodb.org/v10?query=5411at38820	DEAD-box ATP-dependent RNA helicase 7
5414at38820	Duplicated	chr5A	143860179	143870543	-	902.0	450	https://www.orthodb.org/v10?query=5414at38820	Probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1
5414at38820	Duplicated	chr5D	126241440	126250141	-	902.9	446	https://www.orthodb.org/v10?query=5414at38820	Probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1
5414at38820	Duplicated	chr5B	143753463	143767708	-	903.0	446	https://www.orthodb.org/v10?query=5414at38820	Probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1
5420at38820	Duplicated	chr5B	671495564	671502266	+	766.2	407	https://www.orthodb.org/v10?query=5420at38820	serine/threonine-protein phosphatase BSL1
5420at38820	Duplicated	chr4A	630594278	630601295	-	767.4	411	https://www.orthodb.org/v10?query=5420at38820	serine/threonine-protein phosphatase BSL1
5420at38820	Duplicated	chr5D	542517848	542524686	+	800.5	420	https://www.orthodb.org/v10?query=5420at38820	serine/threonine-protein phosphatase BSL1
5422at38820	Duplicated	chr5D	497182813	497184618	+	1061.9	523	https://www.orthodb.org/v10?query=5422at38820	pentatricopeptide repeat-containing protein At2g02980, chloroplastic
5422at38820	Duplicated	chr5B	606930216	606932033	+	1069.2	523	https://www.orthodb.org/v10?query=5422at38820	pentatricopeptide repeat-containing protein At2g02980, chloroplastic
5422at38820	Duplicated	chr5A	621398537	621400345	+	1085.1	523	https://www.orthodb.org/v10?query=5422at38820	pentatricopeptide repeat-containing protein At2g02980, chloroplastic
5427at38820	Duplicated	chr2D	240605906	240609648	-	1042.9	544	https://www.orthodb.org/v10?query=5427at38820	Ankyrin repeat-containing domain
5427at38820	Duplicated	chr2A	320708297	320713892	+	1045.0	544	https://www.orthodb.org/v10?query=5427at38820	Ankyrin repeat-containing domain
5428at38820	Duplicated	chr3D	93863662	93867009	+	1007.8	510	https://www.orthodb.org/v10?query=5428at38820	DEAD-box ATP-dependent RNA helicase 14
5428at38820	Duplicated	chr3A	105154269	105157825	+	1008.1	510	https://www.orthodb.org/v10?query=5428at38820	DEAD-box ATP-dependent RNA helicase 14
5428at38820	Duplicated	chr3B	152379121	152382727	+	1008.2	512	https://www.orthodb.org/v10?query=5428at38820	DEAD-box ATP-dependent RNA helicase 14
5430at38820	Duplicated	chr5B	494975870	494981968	-	722.6	402	https://www.orthodb.org/v10?query=5430at38820	Inositol-tetrakisphosphate 1-kinase 4
5430at38820	Duplicated	chr5D	410290059	410296160	-	727.7	416	https://www.orthodb.org/v10?query=5430at38820	Inositol-tetrakisphosphate 1-kinase 4
5430at38820	Duplicated	chr5A	513575707	513581793	-	743.7	416	https://www.orthodb.org/v10?query=5430at38820	Inositol-tetrakisphosphate 1-kinase 4
5433at38820	Complete	chr3D:461345975-622208314	461345975	461350025	-	989.1	449	https://www.orthodb.org/v10?query=5433at38820	SUF system FeS cluster assembly, SufBD
5435at38820	Duplicated	chr2B	253937770	253939696	+	1010.5	481	https://www.orthodb.org/v10?query=5435at38820	Isocitrate lyase
5435at38820	Duplicated	chr2A	212899133	212901054	+	1020.3	481	https://www.orthodb.org/v10?query=5435at38820	Isocitrate lyase
5435at38820	Duplicated	chr2D	202299459	202301380	-	1020.7	484	https://www.orthodb.org/v10?query=5435at38820	Isocitrate lyase
5438at38820	Duplicated	chr2A	525447873	525451969	-	905.7	475	https://www.orthodb.org/v10?query=5438at38820	threonylcarbamoyladenosine tRNA methylthiotransferase
5438at38820	Duplicated	chr2B	465718257	465721602	-	1006.9	469	https://www.orthodb.org/v10?query=5438at38820	threonylcarbamoyladenosine tRNA methylthiotransferase
5446at38820	Duplicated	chr2A	569263875	569267490	-	657.2	463	https://www.orthodb.org/v10?query=5446at38820	Putative WRKY transcription factor 2
5446at38820	Duplicated	chr2B	506622538	506626219	-	659.3	396	https://www.orthodb.org/v10?query=5446at38820	Putative WRKY transcription factor 2
5446at38820	Duplicated	chr2D	439524421	439527852	-	667.6	477	https://www.orthodb.org/v10?query=5446at38820	Putative WRKY transcription factor 2
5455at38820	Duplicated	chr5B	65249926	65257708	-	617.5	379	https://www.orthodb.org/v10?query=5455at38820	protein RRNAD1
5455at38820	Duplicated	chr5D	56775746	56783559	-	622.9	379	https://www.orthodb.org/v10?query=5455at38820	protein RRNAD1
5455at38820	Duplicated	chr5A	49563405	49571004	-	716.7	408	https://www.orthodb.org/v10?query=5455at38820	protein RRNAD1
5463at38820	Duplicated	chr3B	296542239	296559728	+	882.4	537	https://www.orthodb.org/v10?query=5463at38820	CRS2-associated factor 1, chloroplastic
5463at38820	Duplicated	chr3A	306588657	306611909	-	882.6	537	https://www.orthodb.org/v10?query=5463at38820	CRS2-associated factor 1, chloroplastic
5471at38820	Duplicated	chr6B	567907945	567913385	-	884.7	551	https://www.orthodb.org/v10?query=5471at38820	nicastrin
5471at38820	Duplicated	chr6D	405440177	405444811	-	957.4	577	https://www.orthodb.org/v10?query=5471at38820	nicastrin
5471at38820	Duplicated	chr6A	532772170	532777605	-	1024.0	573	https://www.orthodb.org/v10?query=5471at38820	nicastrin
5491at38820	Duplicated	chr1A	451106171	451116144	+	1053.2	481	https://www.orthodb.org/v10?query=5491at38820	Protease Do-like 10, mitochondrial
5491at38820	Duplicated	chr1B	483982150	483989614	+	1057.9	482	https://www.orthodb.org/v10?query=5491at38820	Protease Do-like 10, mitochondrial
5491at38820	Duplicated	chr1D	352762123	352771268	+	1063.6	482	https://www.orthodb.org/v10?query=5491at38820	Protease Do-like 10, mitochondrial
5499at38820	Duplicated	chr3A	656659358	656661621	+	952.1	422	https://www.orthodb.org/v10?query=5499at38820	Selenium-binding protein
5499at38820	Duplicated	chr3B	720171376	720174697	+	1004.2	447	https://www.orthodb.org/v10?query=5499at38820	Selenium-binding protein
5499at38820	Duplicated	chr3D	536035102	536038095	+	1008.8	447	https://www.orthodb.org/v10?query=5499at38820	Selenium-binding protein
5500at38820	Duplicated	chr3D	169012163	169018514	-	707.2	418	https://www.orthodb.org/v10?query=5500at38820	FAD synthase
5500at38820	Duplicated	chr3B	254265962	254272553	-	712.5	417	https://www.orthodb.org/v10?query=5500at38820	FAD synthase
5500at38820	Duplicated	chr3A	212841630	212848107	-	772.9	417	https://www.orthodb.org/v10?query=5500at38820	FAD synthase
5503at38820	Duplicated	chr1B	571097844	571099421	+	907.8	468	https://www.orthodb.org/v10?query=5503at38820	Pentatricopeptide repeat
5503at38820	Duplicated	chr1D	413612953	413614515	+	914.8	465	https://www.orthodb.org/v10?query=5503at38820	Pentatricopeptide repeat
5503at38820	Duplicated	chr1A	509606152	509607729	+	919.2	468	https://www.orthodb.org/v10?query=5503at38820	Pentatricopeptide repeat
5506at38820	Duplicated	chr5D	420447123	420450447	-	765.8	503	https://www.orthodb.org/v10?query=5506at38820	Two-component response regulator-like PRR95
5506at38820	Duplicated	chr5A	536026995	536030351	-	787.9	499	https://www.orthodb.org/v10?query=5506at38820	Two-component response regulator-like PRR95
5506at38820	Duplicated	chr5B	505166029	505169422	-	804.4	514	https://www.orthodb.org/v10?query=5506at38820	Two-component response regulator-like PRR95
5516at38820	Duplicated	chr5B	478275655	478286372	+	773.0	496	https://www.orthodb.org/v10?query=5516at38820	HORMA domain-containing protein 1
5516at38820	Duplicated	chr5A	492845805	492857821	+	818.4	485	https://www.orthodb.org/v10?query=5516at38820	HORMA domain-containing protein 1
5516at38820	Duplicated	chr5D	393009498	393023362	+	858.5	504	https://www.orthodb.org/v10?query=5516at38820	HORMA domain-containing protein 1
5519at38820	Duplicated	chr6D	227685601	227703222	+	835.3	505	https://www.orthodb.org/v10?query=5519at38820	Clp protease, ATP-binding subunit ClpX
5519at38820	Duplicated	chr6B	361904381	361916212	-	864.0	505	https://www.orthodb.org/v10?query=5519at38820	Clp protease, ATP-binding subunit ClpX
5519at38820	Duplicated	chr6A	296376547	296430769	-	864.1	505	https://www.orthodb.org/v10?query=5519at38820	Clp protease, ATP-binding subunit ClpX
5523at38820	Duplicated	chr3B	331561	334698	-	681.7	781	https://www.orthodb.org/v10?query=5523at38820	uncharacterized protein LOC9266094
5523at38820	Duplicated	chr3A	409975	413163	-	685.7	818	https://www.orthodb.org/v10?query=5523at38820	uncharacterized protein LOC9266094
5523at38820	Duplicated	Taestivum_RENAN_scaffold_820	203517	206657	+	697.6	831	https://www.orthodb.org/v10?query=5523at38820	uncharacterized protein LOC9266094
5528at38820	Duplicated	chr2B	493074671	493076475	-	943.9	492	https://www.orthodb.org/v10?query=5528at38820	Pectinesterase
5528at38820	Duplicated	chr2D	428191507	428193313	-	945.1	492	https://www.orthodb.org/v10?query=5528at38820	Pectinesterase
5528at38820	Duplicated	chr2A	556807543	556809349	-	947.0	492	https://www.orthodb.org/v10?query=5528at38820	Pectinesterase
5532at38820	Duplicated	chr7D	58637212	58642049	+	909.2	434	https://www.orthodb.org/v10?query=5532at38820	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
5532at38820	Duplicated	chr7A	66123712	66128617	+	923.3	439	https://www.orthodb.org/v10?query=5532at38820	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
5532at38820	Duplicated	chr4A	653038056	653043211	-	935.1	434	https://www.orthodb.org/v10?query=5532at38820	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
5536at38820	Duplicated	chr4D	487524598	487528693	+	933.7	474	https://www.orthodb.org/v10?query=5536at38820	4-coumarate--CoA ligase-like 4
5536at38820	Duplicated	chr5A	668498048	668501913	+	936.4	474	https://www.orthodb.org/v10?query=5536at38820	4-coumarate--CoA ligase-like 4
5543at38820	Duplicated	chr3D	382613485	382619201	-	946.7	484	https://www.orthodb.org/v10?query=5543at38820	MACPF domain-containing protein CAD1
5543at38820	Duplicated	chr3A	508712444	508719042	+	956.9	472	https://www.orthodb.org/v10?query=5543at38820	MACPF domain-containing protein CAD1
5543at38820	Duplicated	chr3B	509904293	509909759	+	957.5	484	https://www.orthodb.org/v10?query=5543at38820	MACPF domain-containing protein CAD1
5545at38820	Duplicated	chr6A	147761855	147766294	-	1036.2	474	https://www.orthodb.org/v10?query=5545at38820	cytochrome P450 97B2, chloroplastic
5545at38820	Duplicated	chr6D:133155703-214174284	133155703	133160121	-	1036.6	474	https://www.orthodb.org/v10?query=5545at38820	cytochrome P450 97B2, chloroplastic
5546at38820	Duplicated	chr6A	444072545	444074347	-	911.2	470	https://www.orthodb.org/v10?query=5546at38820	DEAD-box ATP-dependent RNA helicase 47B
5546at38820	Duplicated	chr6B	462097125	462098927	-	913.4	470	https://www.orthodb.org/v10?query=5546at38820	DEAD-box ATP-dependent RNA helicase 47B
5546at38820	Duplicated	chr6D	323913544	323915346	-	914.3	482	https://www.orthodb.org/v10?query=5546at38820	DEAD-box ATP-dependent RNA helicase 47B
5553at38820	Duplicated	chr6D	67830966	67834400	-	776.6	455	https://www.orthodb.org/v10?query=5553at38820	CRAL-TRIO lipid binding domain
5553at38820	Duplicated	chr6B	126245174	126248527	-	820.9	434	https://www.orthodb.org/v10?query=5553at38820	CRAL-TRIO lipid binding domain
5553at38820	Duplicated	chr6A	65073702	65077099	-	856.5	453	https://www.orthodb.org/v10?query=5553at38820	CRAL-TRIO lipid binding domain
5556at38820	Duplicated	chr2D	110277224	110278699	+	1032.2	474	https://www.orthodb.org/v10?query=5556at38820	pentatricopeptide repeat-containing protein At5g48910
5556at38820	Duplicated	chr2B	159006286	159008115	+	1140.1	559	https://www.orthodb.org/v10?query=5556at38820	pentatricopeptide repeat-containing protein At5g48910
5556at38820	Duplicated	chr2A	106048830	106050659	+	1142.3	559	https://www.orthodb.org/v10?query=5556at38820	pentatricopeptide repeat-containing protein At5g48910
5558at38820	Duplicated	chr4B	12994026	13003314	+	837.0	490	https://www.orthodb.org/v10?query=5558at38820	U3 small nucleolar RNA-associated protein 25
5558at38820	Duplicated	chr7D	202221543	202247427	-	837.3	508	https://www.orthodb.org/v10?query=5558at38820	U3 small nucleolar RNA-associated protein 25
5558at38820	Duplicated	chr5B	672359852	672369606	-	850.3	511	https://www.orthodb.org/v10?query=5558at38820	U3 small nucleolar RNA-associated protein 25
5558at38820	Duplicated	chr5D	543321442	543330651	-	916.0	486	https://www.orthodb.org/v10?query=5558at38820	U3 small nucleolar RNA-associated protein 25
5558at38820	Duplicated	chr4A	629419392	629429128	+	934.4	512	https://www.orthodb.org/v10?query=5558at38820	U3 small nucleolar RNA-associated protein 25
5560at38820	Duplicated	chr6D	456182571	456198525	+	1073.7	552	https://www.orthodb.org/v10?query=5560at38820	Serine/threonine-protein kinase fray2
5560at38820	Duplicated	chr6A	585433349	585441612	+	1075.7	553	https://www.orthodb.org/v10?query=5560at38820	Serine/threonine-protein kinase fray2
5590at38820	Duplicated	chr2A	71340089	71341861	+	945.1	485	https://www.orthodb.org/v10?query=5590at38820	Pentatricopeptide repeat-containing protein
5590at38820	Duplicated	chr2D	73128409	73130184	+	946.1	483	https://www.orthodb.org/v10?query=5590at38820	Pentatricopeptide repeat-containing protein
5590at38820	Duplicated	chr2B	104666248	104668443	+	1064.3	577	https://www.orthodb.org/v10?query=5590at38820	Pentatricopeptide repeat-containing protein
5601at38820	Duplicated	chr7A	593762593	593773705	-	774.6	622	https://www.orthodb.org/v10?query=5601at38820	NF-E2 inducible protein-like
5601at38820	Duplicated	chr7B	543756528	543762517	-	818.6	669	https://www.orthodb.org/v10?query=5601at38820	NF-E2 inducible protein-like
5601at38820	Duplicated	chr7D	521353730	521359775	-	834.2	662	https://www.orthodb.org/v10?query=5601at38820	NF-E2 inducible protein-like
5602at38820	Duplicated	chr1A	283207528	283211360	-	1057.4	542	https://www.orthodb.org/v10?query=5602at38820	Winged helix-like DNA-binding domain superfamily
5602at38820	Duplicated	chr1B	326961256	326965367	-	1057.9	541	https://www.orthodb.org/v10?query=5602at38820	Winged helix-like DNA-binding domain superfamily
5602at38820	Duplicated	chr1D	218441590	218446530	-	1078.9	572	https://www.orthodb.org/v10?query=5602at38820	Winged helix-like DNA-binding domain superfamily
5603at38820	Duplicated	chr5A	576608068	576613802	-	1151.8	617	https://www.orthodb.org/v10?query=5603at38820	DEAD-box ATP-dependent RNA helicase 28
5603at38820	Duplicated	chr5D	456872569	456874902	-	1194.4	660	https://www.orthodb.org/v10?query=5603at38820	DEAD-box ATP-dependent RNA helicase 28
5603at38820	Duplicated	chr5B	552030250	552032586	-	1196.7	653	https://www.orthodb.org/v10?query=5603at38820	DEAD-box ATP-dependent RNA helicase 28
5608at38820	Duplicated	chr4D	500058751	500063770	-	793.4	426	https://www.orthodb.org/v10?query=5608at38820	uncharacterized protein LOC109768157
