# BUSCO version is: 5.0.0 
# The lineage dataset is: poales_odb10 (Creation date: 2020-08-05, number of species: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1143at38820	Duplicated	chr3B	146764390	146767638	-	1689.6	901	https://www.orthodb.org/v10?query=1143at38820	uncharacterized protein LOC109769280
1143at38820	Duplicated	chr3A	82061899	82065162	+	1697.0	900	https://www.orthodb.org/v10?query=1143at38820	uncharacterized protein LOC109769280
1143at38820	Duplicated	chr3D	89144205	89147453	-	1698.0	901	https://www.orthodb.org/v10?query=1143at38820	uncharacterized protein LOC109769280
1150at38820	Duplicated	chr2A	672757362	672761583	+	1724.0	886	https://www.orthodb.org/v10?query=1150at38820	protein argonaute 7
1150at38820	Duplicated	chr2D	527955709	527959758	+	1724.8	887	https://www.orthodb.org/v10?query=1150at38820	protein argonaute 7
1150at38820	Duplicated	chr2B	628034686	628038734	+	1724.9	887	https://www.orthodb.org/v10?query=1150at38820	protein argonaute 7
1154at38820	Duplicated	chr2B	284846083	284861015	-	1371.9	1194	https://www.orthodb.org/v10?query=1154at38820	E3 ubiquitin-protein ligase TRIM33
1154at38820	Duplicated	chr2A	297291040	297299891	+	1397.7	1187	https://www.orthodb.org/v10?query=1154at38820	E3 ubiquitin-protein ligase TRIM33
1154at38820	Duplicated	chr2D	249365529	249374266	-	1403.1	1158	https://www.orthodb.org/v10?query=1154at38820	E3 ubiquitin-protein ligase TRIM33
1155at38820	Duplicated	chr2B	73966369	73975324	-	1459.1	760	https://www.orthodb.org/v10?query=1155at38820	D-alanine--D-alanine ligase family 
1155at38820	Duplicated	chr2D	47438039	47446345	-	1471.1	760	https://www.orthodb.org/v10?query=1155at38820	D-alanine--D-alanine ligase family 
1155at38820	Duplicated	chr2A	48410784	48419068	-	1527.5	750	https://www.orthodb.org/v10?query=1155at38820	D-alanine--D-alanine ligase family 
1157at38820	Duplicated	chr3D	421321095	421329410	+	1262.5	807	https://www.orthodb.org/v10?query=1157at38820	Nucleic acid binding
1157at38820	Duplicated	chr3B	596349810	596358468	+	1323.3	847	https://www.orthodb.org/v10?query=1157at38820	Nucleic acid binding
1157at38820	Duplicated	chr3A	545957652	545966101	+	1332.6	809	https://www.orthodb.org/v10?query=1157at38820	Nucleic acid binding
1158at38820	Duplicated	chr2B	536243595	536249533	+	1673.4	895	https://www.orthodb.org/v10?query=1158at38820	DNA mismatch repair protein MSH3
1158at38820	Duplicated	chr2A	598416417	598440621	-	1683.2	896	https://www.orthodb.org/v10?query=1158at38820	DNA mismatch repair protein MSH3
1158at38820	Duplicated	chr2D	451889333	451895608	+	1687.4	894	https://www.orthodb.org/v10?query=1158at38820	DNA mismatch repair protein MSH3
1162at38820	Duplicated	chrUn	37832153	37840477	+	1615.4	1022	https://www.orthodb.org/v10?query=1162at38820	Kinesin-4
1162at38820	Duplicated	chr7A	535969507	535977657	+	1727.2	1022	https://www.orthodb.org/v10?query=1162at38820	Kinesin-4
1162at38820	Duplicated	chr7D	476938248	476946438	-	1763.5	1022	https://www.orthodb.org/v10?query=1162at38820	Kinesin-4
1164at38820	Duplicated	chr2B	255218485	255225732	+	1503.6	921	https://www.orthodb.org/v10?query=1164at38820	Binding
1164at38820	Duplicated	chr2A	210486052	210493181	+	1514.6	915	https://www.orthodb.org/v10?query=1164at38820	Binding
1164at38820	Duplicated	chr2D	199056510	199069014	+	1544.5	948	https://www.orthodb.org/v10?query=1164at38820	Binding
1169at38820	Duplicated	chr6A	547853665	547859607	-	1563.6	815	https://www.orthodb.org/v10?query=1169at38820	probable histidine kinase 6
1169at38820	Duplicated	chr6D	406082201	406087963	-	1582.2	812	https://www.orthodb.org/v10?query=1169at38820	probable histidine kinase 6
1169at38820	Duplicated	chr6B	596260977	596266758	+	1583.3	812	https://www.orthodb.org/v10?query=1169at38820	probable histidine kinase 6
1175at38820	Duplicated	chr4B	664970497	664974316	-	839.1	832	https://www.orthodb.org/v10?query=1175at38820	BAG family molecular chaperone regulator 6 isoform X1
1175at38820	Duplicated	chr7B	98634441	98638807	+	903.0	1086	https://www.orthodb.org/v10?query=1175at38820	BAG family molecular chaperone regulator 6 isoform X1
1175at38820	Duplicated	chr5A	700001930	700008687	+	938.9	960	https://www.orthodb.org/v10?query=1175at38820	BAG family molecular chaperone regulator 6 isoform X1
1175at38820	Duplicated	chrUn	63141432	63145786	-	966.0	943	https://www.orthodb.org/v10?query=1175at38820	BAG family molecular chaperone regulator 6 isoform X1
1180at38820	Duplicated	chr7A	720205697	720212825	-	1445.4	783	https://www.orthodb.org/v10?query=1180at38820	WD40 repeat
1180at38820	Duplicated	chr7D	613606087	613613180	-	1454.5	785	https://www.orthodb.org/v10?query=1180at38820	WD40 repeat
1180at38820	Duplicated	chr7B	51749382	51756478	+	1524.6	782	https://www.orthodb.org/v10?query=1180at38820	WD40 repeat
1181at38820	Duplicated	chr2D	436377949	436381520	+	1586.7	832	https://www.orthodb.org/v10?query=1181at38820	DNA polymerase III subunit gamma/tau
1181at38820	Duplicated	chr2A	579811277	579814940	+	1594.0	824	https://www.orthodb.org/v10?query=1181at38820	DNA polymerase III subunit gamma/tau
1181at38820	Duplicated	chr2B	519015521	519019201	+	1596.5	824	https://www.orthodb.org/v10?query=1181at38820	DNA polymerase III subunit gamma/tau
1199at38820	Duplicated	chr4B	415410429	415419737	-	1515.6	764	https://www.orthodb.org/v10?query=1199at38820	rab3 GTPase-activating protein catalytic subunit
1199at38820	Duplicated	chr4A	136621748	136630258	+	1517.8	766	https://www.orthodb.org/v10?query=1199at38820	rab3 GTPase-activating protein catalytic subunit
1199at38820	Duplicated	chr4D	337295319	337303862	-	1519.2	766	https://www.orthodb.org/v10?query=1199at38820	rab3 GTPase-activating protein catalytic subunit
1200at38820	Duplicated	chr4D	71723071	71728714	+	1561.4	775	https://www.orthodb.org/v10?query=1200at38820	probable NAD kinase 2, chloroplastic
1200at38820	Duplicated	chr4A	526414881	526420553	-	1567.1	771	https://www.orthodb.org/v10?query=1200at38820	probable NAD kinase 2, chloroplastic
1200at38820	Duplicated	chr4B	105154371	105168047	-	1586.8	753	https://www.orthodb.org/v10?query=1200at38820	probable NAD kinase 2, chloroplastic
1202at38820	Duplicated	chr5B	246370357	246375864	+	1324.0	738	https://www.orthodb.org/v10?query=1202at38820	Retinoblastoma-related protein 1
1202at38820	Duplicated	chr7D	248468331	248473865	-	1413.3	789	https://www.orthodb.org/v10?query=1202at38820	Retinoblastoma-related protein 1
1202at38820	Duplicated	chr7A	277381547	277387087	-	1544.9	817	https://www.orthodb.org/v10?query=1202at38820	Retinoblastoma-related protein 1
1203at38820	Duplicated	chr2D	424307072	424313367	-	1476.9	930	https://www.orthodb.org/v10?query=1203at38820	Kinesin-4
1203at38820	Duplicated	chr2B	501005683	501011875	-	1539.5	878	https://www.orthodb.org/v10?query=1203at38820	Kinesin-4
1203at38820	Duplicated	chr2A	565810975	565817095	-	1544.2	918	https://www.orthodb.org/v10?query=1203at38820	Kinesin-4
1212at38820	Duplicated	chr2D	330864218	330893730	+	1320.1	869	https://www.orthodb.org/v10?query=1212at38820	Uridine-cytidine kinase C
1212at38820	Duplicated	chr2B	403662648	403690416	+	1363.9	866	https://www.orthodb.org/v10?query=1212at38820	Uridine-cytidine kinase C
1212at38820	Duplicated	chr2A	435802415	435821955	+	1382.1	867	https://www.orthodb.org/v10?query=1212at38820	Uridine-cytidine kinase C
1215at38820	Duplicated	chr7D	85164378	85178807	-	1158.6	753	https://www.orthodb.org/v10?query=1215at38820	pullulanase-type starch debranching enzyme1
1215at38820	Duplicated	chr5B	447319871	447329411	+	1191.1	755	https://www.orthodb.org/v10?query=1215at38820	pullulanase-type starch debranching enzyme1
1215at38820	Duplicated	chr7A	97098234	97107629	-	1263.2	755	https://www.orthodb.org/v10?query=1215at38820	pullulanase-type starch debranching enzyme1
1220at38820	Duplicated	chr7A	506607156	506627548	+	1504.0	736	https://www.orthodb.org/v10?query=1220at38820	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
1220at38820	Duplicated	chr7B	293034012	293059562	-	1505.5	739	https://www.orthodb.org/v10?query=1220at38820	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
1220at38820	Duplicated	chr7D	443233423	443260173	+	1506.2	739	https://www.orthodb.org/v10?query=1220at38820	1,4-alpha-glucan-branching enzyme 3, chloroplastic/amyloplastic
1223at38820	Duplicated	chr5A	403106036	403113443	-	1275.9	866	https://www.orthodb.org/v10?query=1223at38820	CST complex subunit CTC1 isoform X1
1223at38820	Duplicated	chr7B	628555969	628568466	-	1430.9	937	https://www.orthodb.org/v10?query=1223at38820	CST complex subunit CTC1 isoform X1
1223at38820	Duplicated	chr5D	316872216	316901973	-	1437.0	969	https://www.orthodb.org/v10?query=1223at38820	CST complex subunit CTC1 isoform X1
1226at38820	Duplicated	chr1A	450916154	450924273	+	1629.9	783	https://www.orthodb.org/v10?query=1226at38820	Pyruvate, phosphate dikinase
1226at38820	Duplicated	chr1D	340074444	340092227	-	1675.2	801	https://www.orthodb.org/v10?query=1226at38820	Pyruvate, phosphate dikinase
1226at38820	Duplicated	chr1B	472592474	472609035	+	1705.9	793	https://www.orthodb.org/v10?query=1226at38820	Pyruvate, phosphate dikinase
1226at38820	Duplicated	chr1A	451418769	451427531	-	1709.5	815	https://www.orthodb.org/v10?query=1226at38820	Pyruvate, phosphate dikinase
1232at38820	Duplicated	chr1A	3113062	3122885	-	1737.4	840	https://www.orthodb.org/v10?query=1232at38820	Clp, N-terminal
1232at38820	Duplicated	chr4B	663838919	663843842	+	1798.4	835	https://www.orthodb.org/v10?query=1232at38820	Clp, N-terminal
1232at38820	Duplicated	chr5A	698416456	698421345	+	1843.1	835	https://www.orthodb.org/v10?query=1232at38820	Clp, N-terminal
1232at38820	Duplicated	chrUn	63960201	63965042	-	1853.9	835	https://www.orthodb.org/v10?query=1232at38820	Clp, N-terminal
1239at38820	Duplicated	chr1B	443375605	443384619	-	1797.6	1199	https://www.orthodb.org/v10?query=1239at38820	CW-type Zinc Finger
1239at38820	Duplicated	chr1A	428441079	428449995	+	1799.6	1199	https://www.orthodb.org/v10?query=1239at38820	CW-type Zinc Finger
1239at38820	Duplicated	chr1D	319394057	319403097	-	1841.1	1198	https://www.orthodb.org/v10?query=1239at38820	CW-type Zinc Finger
1242at38820	Duplicated	chr3D	314993815	315004850	-	1345.4	728	https://www.orthodb.org/v10?query=1242at38820	N-alpha-acetyltransferase 15, NatA auxiliary subunit
1242at38820	Duplicated	chr3A	425139172	425150160	+	1363.6	735	https://www.orthodb.org/v10?query=1242at38820	N-alpha-acetyltransferase 15, NatA auxiliary subunit
1242at38820	Duplicated	chr3B	449552705	449563557	-	1505.9	767	https://www.orthodb.org/v10?query=1242at38820	N-alpha-acetyltransferase 15, NatA auxiliary subunit
1243at38820	Duplicated	chr6A	260123942	260132346	+	1359.1	798	https://www.orthodb.org/v10?query=1243at38820	Ubiquitin carboxyl-terminal hydrolase 15
1243at38820	Duplicated	chr6B	357060389	357067293	-	1433.7	822	https://www.orthodb.org/v10?query=1243at38820	Ubiquitin carboxyl-terminal hydrolase 15
1243at38820	Duplicated	chr6D	199225705	199232971	-	1494.7	836	https://www.orthodb.org/v10?query=1243at38820	Ubiquitin carboxyl-terminal hydrolase 15
1246at38820	Duplicated	chr2D	384162036	384170938	-	1496.1	842	https://www.orthodb.org/v10?query=1246at38820	ubiquitin-like modifier-activating enzyme atg7
1246at38820	Duplicated	chr2B	459376150	459403955	-	1504.3	874	https://www.orthodb.org/v10?query=1246at38820	ubiquitin-like modifier-activating enzyme atg7
1246at38820	Duplicated	chr3B	445645772	445651461	-	1555.7	888	https://www.orthodb.org/v10?query=1246at38820	ubiquitin-like modifier-activating enzyme atg7
1246at38820	Duplicated	chr3A	415306466	415314244	-	1576.4	891	https://www.orthodb.org/v10?query=1246at38820	ubiquitin-like modifier-activating enzyme atg7
1246at38820	Duplicated	chr3D	311138455	311144198	-	1587.3	889	https://www.orthodb.org/v10?query=1246at38820	ubiquitin-like modifier-activating enzyme atg7
1248at38820	Missing
1254at38820	Duplicated	chr1A	537344151	537348566	-	1625.5	804	https://www.orthodb.org/v10?query=1254at38820	periodic tryptophan protein 2
1254at38820	Duplicated	chr1D	426741887	426746759	-	1627.3	804	https://www.orthodb.org/v10?query=1254at38820	periodic tryptophan protein 2
1254at38820	Duplicated	chr1B	590425143	590429310	-	1703.2	807	https://www.orthodb.org/v10?query=1254at38820	periodic tryptophan protein 2
1262at38820	Duplicated	chr5D	548070469	548080241	-	841.7	846	https://www.orthodb.org/v10?query=1262at38820	Putative ubiquitin-like-specific protease 2B
1262at38820	Duplicated	chr7B	942213995	942224529	-	945.7	647	https://www.orthodb.org/v10?query=1262at38820	Putative ubiquitin-like-specific protease 2B
1279at38820	Duplicated	chr7B	778481909	778491361	+	1545.6	801	https://www.orthodb.org/v10?query=1279at38820	Pantothenate kinase 2
1279at38820	Duplicated	chr5D	428044251	428053449	+	1587.6	787	https://www.orthodb.org/v10?query=1279at38820	Pantothenate kinase 2
1279at38820	Duplicated	chr5A	532323416	532338401	+	1590.8	787	https://www.orthodb.org/v10?query=1279at38820	Pantothenate kinase 2
1287at38820	Duplicated	chr3A	443609886	443616733	-	1294.0	689	https://www.orthodb.org/v10?query=1287at38820	Potassium channel AKT1
1287at38820	Duplicated	chr3D	329953108	329959905	-	1466.0	734	https://www.orthodb.org/v10?query=1287at38820	Potassium channel AKT1
1287at38820	Duplicated	chr3B	466303144	466310426	-	1516.5	761	https://www.orthodb.org/v10?query=1287at38820	Potassium channel AKT1
1288at38820	Duplicated	chr6D	162406334	162412239	+	1317.7	722	https://www.orthodb.org/v10?query=1288at38820	Aminopeptidase
1288at38820	Duplicated	chr6A	211027596	211033658	+	1455.6	711	https://www.orthodb.org/v10?query=1288at38820	Aminopeptidase
1288at38820	Duplicated	chr6B	282449230	282455311	-	1459.6	720	https://www.orthodb.org/v10?query=1288at38820	Aminopeptidase
1290at38820	Duplicated	chr4B	558286914	558290088	-	1669.2	806	https://www.orthodb.org/v10?query=1290at38820	probable RNA helicase SDE3
1290at38820	Duplicated	chr4A	21859752	21862934	+	1669.7	810	https://www.orthodb.org/v10?query=1290at38820	probable RNA helicase SDE3
1290at38820	Duplicated	chr4D	448654376	448657569	-	1670.6	802	https://www.orthodb.org/v10?query=1290at38820	probable RNA helicase SDE3
1293at38820	Duplicated	chr3A	152678015	152685846	-	1960.7	1099	https://www.orthodb.org/v10?query=1293at38820	RING-type E3 ubiquitin transferase 
1293at38820	Duplicated	chr3D	138615847	138625972	-	2085.4	1163	https://www.orthodb.org/v10?query=1293at38820	RING-type E3 ubiquitin transferase 
1293at38820	Duplicated	chr3B	207498837	207508787	+	2105.7	1169	https://www.orthodb.org/v10?query=1293at38820	RING-type E3 ubiquitin transferase 
1297at38820	Duplicated	chr7A	726225811	726234790	-	1841.1	1533	https://www.orthodb.org/v10?query=1297at38820	uncharacterized protein LOC102707322
1297at38820	Duplicated	chr7B	43102366	43110573	+	1848.9	1513	https://www.orthodb.org/v10?query=1297at38820	uncharacterized protein LOC102707322
1297at38820	Duplicated	chr7D	617691650	617699717	-	1860.4	1526	https://www.orthodb.org/v10?query=1297at38820	uncharacterized protein LOC102707322
1298at38820	Duplicated	chr1B	341155846	341158704	-	1811.8	817	https://www.orthodb.org/v10?query=1298at38820	protein STABILIZED1
1298at38820	Duplicated	chr1A	313388994	313393766	+	1812.7	817	https://www.orthodb.org/v10?query=1298at38820	protein STABILIZED1
1298at38820	Duplicated	chr1D	235423298	235426156	+	1813.0	817	https://www.orthodb.org/v10?query=1298at38820	protein STABILIZED1
1301at38820	Duplicated	chr1A	175399034	175414896	-	1700.2	1137	https://www.orthodb.org/v10?query=1301at38820	uncharacterized protein LOC101785908
1301at38820	Duplicated	chr1B	252487793	252505272	-	1706.3	1140	https://www.orthodb.org/v10?query=1301at38820	uncharacterized protein LOC101785908
1301at38820	Duplicated	chr1D	154500996	154518607	+	1714.7	1133	https://www.orthodb.org/v10?query=1301at38820	uncharacterized protein LOC101785908
1302at38820	Duplicated	chr6D	366717358	366727055	+	1389.4	804	https://www.orthodb.org/v10?query=1302at38820	ATP-dependent DNA helicase homolog RECG, chloroplastic
1302at38820	Duplicated	chr6B	538619781	538632509	+	1509.5	804	https://www.orthodb.org/v10?query=1302at38820	ATP-dependent DNA helicase homolog RECG, chloroplastic
1302at38820	Duplicated	chr6A	505028707	505038274	+	1510.4	803	https://www.orthodb.org/v10?query=1302at38820	ATP-dependent DNA helicase homolog RECG, chloroplastic
1304at38820	Duplicated	chr1A	565982306	565991246	-	1738.6	916	https://www.orthodb.org/v10?query=1304at38820	guanylate-binding protein 1
1304at38820	Duplicated	chr1D	463818309	463827021	+	1822.5	945	https://www.orthodb.org/v10?query=1304at38820	guanylate-binding protein 1
1304at38820	Duplicated	chr1B	654390227	654399513	+	1873.4	942	https://www.orthodb.org/v10?query=1304at38820	guanylate-binding protein 1
1306at38820	Duplicated	chr6A	388757540	388765085	-	1445.2	803	https://www.orthodb.org/v10?query=1306at38820	telomere length regulation protein TEL2 homolog
1306at38820	Duplicated	chr6B	422781860	422796048	-	1451.9	803	https://www.orthodb.org/v10?query=1306at38820	telomere length regulation protein TEL2 homolog
1306at38820	Duplicated	chr6D	273302172	273309895	+	1532.3	835	https://www.orthodb.org/v10?query=1306at38820	telomere length regulation protein TEL2 homolog
1307at38820	Duplicated	chr3A	687531189	687539967	+	1229.1	1009	https://www.orthodb.org/v10?query=1307at38820	Luminidependens protein1
1307at38820	Duplicated	chr3D	560989268	560997979	+	1229.6	1097	https://www.orthodb.org/v10?query=1307at38820	Luminidependens protein1
1307at38820	Duplicated	chr3B	794658431	794666922	+	1245.7	1099	https://www.orthodb.org/v10?query=1307at38820	Luminidependens protein1
1309at38820	Duplicated	chr2B	809281751	809312149	-	1399.1	797	https://www.orthodb.org/v10?query=1309at38820	transportin-1
1309at38820	Duplicated	chr2A	781269897	781280114	+	1496.9	797	https://www.orthodb.org/v10?query=1309at38820	transportin-1
1312at38820	Duplicated	chr4B	436183758	436189952	-	1390.4	887	https://www.orthodb.org/v10?query=1312at38820	Kinesin motor domain
1312at38820	Duplicated	chr4A	114193530	114199872	+	1540.3	929	https://www.orthodb.org/v10?query=1312at38820	Kinesin motor domain
1313at38820	Duplicated	chr7D	418751822	418761130	+	1442.9	1207	https://www.orthodb.org/v10?query=1313at38820	ENHANCER OF AG-4 protein 2
1313at38820	Duplicated	chr7A	496049267	496058425	+	1472.8	1174	https://www.orthodb.org/v10?query=1313at38820	ENHANCER OF AG-4 protein 2
1313at38820	Duplicated	chr7B	318330850	318342229	-	1541.4	1205	https://www.orthodb.org/v10?query=1313at38820	ENHANCER OF AG-4 protein 2
1314at38820	Duplicated	chr4B	9830271	9833417	-	1805.0	947	https://www.orthodb.org/v10?query=1314at38820	protein QUIRKY
1314at38820	Duplicated	chr4A	596808215	596811334	-	1825.5	934	https://www.orthodb.org/v10?query=1314at38820	protein QUIRKY
1314at38820	Duplicated	chr4D	6022179	6025298	+	1835.1	937	https://www.orthodb.org/v10?query=1314at38820	protein QUIRKY
1324at38820	Duplicated	chr5A	588837516	588847596	-	1660.2	794	https://www.orthodb.org/v10?query=1324at38820	Alpha-1,4 glucan phosphorylase
1324at38820	Duplicated	chr7B	845663153	845670191	-	1731.3	800	https://www.orthodb.org/v10?query=1324at38820	Alpha-1,4 glucan phosphorylase
1324at38820	Duplicated	chr5D	477027005	477033988	-	1759.2	801	https://www.orthodb.org/v10?query=1324at38820	Alpha-1,4 glucan phosphorylase
1326at38820	Duplicated	chr5A	652830844	652840526	+	1315.5	698	https://www.orthodb.org/v10?query=1326at38820	Urease
1326at38820	Duplicated	chr5D	537489181	537504681	+	1417.3	723	https://www.orthodb.org/v10?query=1326at38820	Urease
1326at38820	Duplicated	chr7B	927541072	927550846	+	1436.1	722	https://www.orthodb.org/v10?query=1326at38820	Urease
1329at38820	Duplicated	chr2A	707230251	707234951	-	1296.4	764	https://www.orthodb.org/v10?query=1329at38820	ATPase, AAA-type, conserved site
1329at38820	Duplicated	chr2B	682579748	682584530	-	1399.2	772	https://www.orthodb.org/v10?query=1329at38820	ATPase, AAA-type, conserved site
1329at38820	Duplicated	chr2D	566708624	566713820	-	1416.2	772	https://www.orthodb.org/v10?query=1329at38820	ATPase, AAA-type, conserved site
1344at38820	Duplicated	chr3A	725444883	725458211	+	2290.0	1427	https://www.orthodb.org/v10?query=1344at38820	uncharacterized protein LOC101761257
1344at38820	Duplicated	chr3B	851702639	851718685	+	2383.3	1387	https://www.orthodb.org/v10?query=1344at38820	uncharacterized protein LOC101761257
1344at38820	Duplicated	chr3D	598624051	598636623	+	2437.0	1407	https://www.orthodb.org/v10?query=1344at38820	uncharacterized protein LOC101761257
1351at38820	Duplicated	chr5B	26869243	26874308	-	1502.4	850	https://www.orthodb.org/v10?query=1351at38820	probable serine/threonine protein kinase IRE
1351at38820	Duplicated	chr5D	35261151	35266495	-	1517.9	837	https://www.orthodb.org/v10?query=1351at38820	probable serine/threonine protein kinase IRE
1351at38820	Duplicated	chr5A	22853408	22858478	-	1522.8	833	https://www.orthodb.org/v10?query=1351at38820	probable serine/threonine protein kinase IRE
1352at38820	Complete	chr3D	48023028	48030767	+	1684.6	849	https://www.orthodb.org/v10?query=1352at38820	Monocopper oxidase-like protein SKU5
1353at38820	Duplicated	chr2D	389445419	389453298	-	1779.3	1021	https://www.orthodb.org/v10?query=1353at38820	ATP-dependent DNA helicase Q-like 4A
1353at38820	Duplicated	chr2B	464785068	464792700	-	1867.1	1019	https://www.orthodb.org/v10?query=1353at38820	ATP-dependent DNA helicase Q-like 4A
1353at38820	Duplicated	chr2A	524684507	524692373	-	1873.1	1018	https://www.orthodb.org/v10?query=1353at38820	ATP-dependent DNA helicase Q-like 4A
1354at38820	Duplicated	chr7A	14927280	14936892	+	1582.8	848	https://www.orthodb.org/v10?query=1354at38820	putative acyl-activating enzyme 19
1354at38820	Duplicated	chr7B	40375712	40383752	-	1657.9	904	https://www.orthodb.org/v10?query=1354at38820	putative acyl-activating enzyme 19
1354at38820	Duplicated	chr3D	590380299	590405333	-	1664.5	913	https://www.orthodb.org/v10?query=1354at38820	putative acyl-activating enzyme 19
1354at38820	Duplicated	chr7D	15144429	15152760	+	1679.9	920	https://www.orthodb.org/v10?query=1354at38820	putative acyl-activating enzyme 19
1361at38820	Duplicated	chr6B	536667820	536672434	-	1415.0	941	https://www.orthodb.org/v10?query=1361at38820	protein CROWDED NUCLEI 1
1361at38820	Duplicated	chr6D	365236087	365240755	-	1429.3	943	https://www.orthodb.org/v10?query=1361at38820	protein CROWDED NUCLEI 1
1361at38820	Duplicated	chr6A	504035170	504039930	-	1465.3	950	https://www.orthodb.org/v10?query=1361at38820	protein CROWDED NUCLEI 1
1366at38820	Duplicated	chr5A	385453726	385461443	-	1603.2	783	https://www.orthodb.org/v10?query=1366at38820	Putative disease resistance protein RGA3
1366at38820	Duplicated	chr7B	606942723	606947791	-	1614.5	789	https://www.orthodb.org/v10?query=1366at38820	Putative disease resistance protein RGA3
1366at38820	Duplicated	chr5D	299831267	299836160	-	1618.1	789	https://www.orthodb.org/v10?query=1366at38820	Putative disease resistance protein RGA3
1369at38820	Duplicated	chr1A	81021216	81029474	+	1594.0	759	https://www.orthodb.org/v10?query=1369at38820	Serine/threonine-protein phosphatase
1369at38820	Duplicated	chr1B	119682382	119690712	+	1594.4	759	https://www.orthodb.org/v10?query=1369at38820	Serine/threonine-protein phosphatase
1369at38820	Duplicated	chr1D	74461264	74469536	+	1607.9	759	https://www.orthodb.org/v10?query=1369at38820	Serine/threonine-protein phosphatase
1372at38820	Duplicated	chrUn	161003843	161006944	+	1374.6	749	https://www.orthodb.org/v10?query=1372at38820	pentatricopeptide repeat-containing protein At3g24000, mitochondrial
1372at38820	Duplicated	chr4A	435624865	435628020	-	1532.5	809	https://www.orthodb.org/v10?query=1372at38820	pentatricopeptide repeat-containing protein At3g24000, mitochondrial
1372at38820	Duplicated	chr4D	131379425	131382703	+	1537.3	809	https://www.orthodb.org/v10?query=1372at38820	pentatricopeptide repeat-containing protein At3g24000, mitochondrial
1375at38820	Duplicated	chr5B	111998711	112006984	+	1454.1	834	https://www.orthodb.org/v10?query=1375at38820	Ankyrin-3
1375at38820	Duplicated	chr5D	103989201	103995055	+	1459.5	842	https://www.orthodb.org/v10?query=1375at38820	Ankyrin-3
1375at38820	Duplicated	chr5A	101787487	101793498	-	1462.3	842	https://www.orthodb.org/v10?query=1375at38820	Ankyrin-3
1379at38820	Duplicated	chr1D	331292437	331297863	+	1852.1	1151	https://www.orthodb.org/v10?query=1379at38820	Required to maintain repression 1
1379at38820	Duplicated	chr1B	459301928	459307386	+	1852.3	1112	https://www.orthodb.org/v10?query=1379at38820	Required to maintain repression 1
1379at38820	Duplicated	chr1A	441334189	441339467	+	1859.2	1138	https://www.orthodb.org/v10?query=1379at38820	Required to maintain repression 1
1383at38820	Duplicated	chr5D	276489316	276498766	-	1563.5	771	https://www.orthodb.org/v10?query=1383at38820	DNA-directed RNA polymerase
1383at38820	Duplicated	chr7B	578527153	578536540	-	1574.3	771	https://www.orthodb.org/v10?query=1383at38820	DNA-directed RNA polymerase
1383at38820	Duplicated	chr5A	357389848	357399826	-	1581.7	771	https://www.orthodb.org/v10?query=1383at38820	DNA-directed RNA polymerase
1387at38820	Duplicated	chr6D	226827438	226835515	+	1429.1	738	https://www.orthodb.org/v10?query=1387at38820	Ribonuclease J
1387at38820	Duplicated	chr6A	277219381	277232179	+	1430.5	739	https://www.orthodb.org/v10?query=1387at38820	Ribonuclease J
1387at38820	Duplicated	chr6B	355101260	355109365	-	1442.6	719	https://www.orthodb.org/v10?query=1387at38820	Ribonuclease J
1392at38820	Duplicated	chr1B	227672336	227710647	+	1409.4	847	https://www.orthodb.org/v10?query=1392at38820	Pentatricopeptide repeat-containing protein MRL1 chloroplastic
1392at38820	Duplicated	chr1D	127122097	127151927	+	1416.3	847	https://www.orthodb.org/v10?query=1392at38820	Pentatricopeptide repeat-containing protein MRL1 chloroplastic
1392at38820	Duplicated	chr1A	191895925	191914750	+	1417.3	853	https://www.orthodb.org/v10?query=1392at38820	Pentatricopeptide repeat-containing protein MRL1 chloroplastic
1398at38820	Duplicated	chr4B	580974486	580981387	+	1472.7	715	https://www.orthodb.org/v10?query=1398at38820	tubulin--tyrosine ligase-like protein 12
1398at38820	Duplicated	chr4A	6377227	6385199	-	1490.3	715	https://www.orthodb.org/v10?query=1398at38820	tubulin--tyrosine ligase-like protein 12
1398at38820	Duplicated	chr4D	466882264	466888881	+	1503.5	715	https://www.orthodb.org/v10?query=1398at38820	tubulin--tyrosine ligase-like protein 12
1407at38820	Duplicated	chr5A	132532589	132540310	+	1298.7	773	https://www.orthodb.org/v10?query=1407at38820	golgin candidate 6
1407at38820	Duplicated	chr5B	136156069	136163602	+	1403.8	793	https://www.orthodb.org/v10?query=1407at38820	golgin candidate 6
1407at38820	Duplicated	chr5D	123143515	123151105	+	1434.7	799	https://www.orthodb.org/v10?query=1407at38820	golgin candidate 6
1430at38820	Duplicated	chr1D	214722701	214729222	-	1454.1	779	https://www.orthodb.org/v10?query=1430at38820	Coatomer subunit gamma
1430at38820	Duplicated	chr1B	323963757	323970454	-	1461.4	779	https://www.orthodb.org/v10?query=1430at38820	Coatomer subunit gamma
1430at38820	Duplicated	chr4B	487946637	487954604	+	1592.4	806	https://www.orthodb.org/v10?query=1430at38820	Coatomer subunit gamma
1430at38820	Duplicated	chr4A	69308831	69315940	-	1624.3	780	https://www.orthodb.org/v10?query=1430at38820	Coatomer subunit gamma
